-0.21	0.00
0.04	6.46
0.11	81.14
0.31	238.58
0.51	167.22
0.68	106.40
0.91	51.17
1.13	29.68
1.37	19.11
1.69	19.86
1.89	22.78
2.11	15.09
2.44	6.74
2.69	4.23
2.87	3.04
3.30	2.78
3.80	1.20
4.23	0.80
4.99	0.59
5.94	0.44
7.02	0.45
8.04	0.54
8.93	0.27
10.09	0.21
11.06	0.13
15.03	0.09
