-0.23	0.36
0.01	0.00
0.05	0.17
0.12	0.16
0.33	0.11
0.54	0.49
0.67	1.35
0.91	3.76
1.14	3.48
1.38	2.97
1.68	7.36
1.90	6.11
2.11	0.00
2.45	6.35
2.69	5.31
2.87	5.08
3.30	4.55
3.79	2.67
4.24	2.30
4.99	1.77
5.94	1.17
7.02	0.49
8.03	0.53
8.93	0.47
10.09	0.20
11.05	0.26
15.02	0.22
