-0.23	0.56
0.01	0.00
0.05	0.53
0.12	0.47
0.33	0.45
0.54	0.48
0.67	0.53
0.90	0.64
1.13	0.44
1.38	0.38
1.68	0.39
1.90	0.36
2.11	0.37
2.44	0.32
2.69	0.36
2.87	0.40
3.30	0.35
3.80	0.36
4.23	0.43
4.98	0.42
5.93	0.42
7.03	0.37
8.04	0.49
8.94	0.43
10.08	0.45
11.06	0.32
15.02	1.42
