-0.20	0.00
0.03	0.31
0.11	0.63
0.31	2.98
0.51	36.31
0.68	71.60
0.91	74.82
1.13	85.81
1.37	84.09
1.67	67.78
1.90	59.88
2.11	48.16
2.44	36.80
2.69	29.15
2.87	28.18
3.30	17.41
3.80	11.65
4.23	9.30
4.99	6.86
5.94	0.00
7.02	3.56
8.04	3.20
8.94	2.28
10.09	1.47
11.06	1.23
15.03	0.82
