-0.19	0.00
0.01	228.37
0.03	323.76
0.11	330.56
0.29	161.05
0.50	74.46
0.67	46.71
0.90	28.35
1.12	16.55
1.36	10.71
1.69	21.49
1.89	20.04
2.10	9.60
2.43	3.94
2.67	2.91
3.29	2.09
3.78	1.04
4.22	0.76
4.98	0.76
5.93	0.60
7.01	0.48
8.03	0.61
8.95	0.39
10.08	0.25
11.03	0.11
15.00	0.09
