-0.23	0.03
0.04	158.33
0.12	320.75
0.30	235.43
0.52	115.98
0.67	72.43
0.91	36.85
1.14	19.75
1.37	11.73
1.66	24.24
1.89	29.74
2.11	8.72
2.45	2.63
2.70	1.87
2.87	4.28
3.30	0.93
3.80	0.47
4.24	0.36
4.99	0.33
5.94	0.78
7.02	0.57
8.04	0.41
8.93	0.08
10.09	0.27
11.05	0.36
15.02	0.18
