-0.21	0.00
0.04	2.39
0.12	24.68
0.30	131.79
0.52	165.11
0.68	141.41
0.91	101.12
1.14	150.05
1.37	49.42
1.70	36.73
1.89	37.47
2.11	0.00
2.45	16.01
2.70	14.36
2.87	16.19
3.30	7.31
3.79	3.96
4.24	2.67
4.99	1.68
5.94	1.37
7.02	0.89
8.03	0.83
8.93	0.70
10.09	0.54
11.05	0.55
15.02	0.41
