-0.21	0.00
0.04	8.93
0.12	85.54
0.30	262.39
0.52	199.49
0.68	140.45
0.91	89.57
1.14	122.62
1.37	33.27
1.70	29.90
1.89	39.69
2.11	22.08
2.45	8.16
2.70	9.00
2.87	11.80
3.30	3.96
3.80	1.59
4.24	0.98
4.99	0.78
5.94	0.00
7.02	0.44
8.04	0.59
8.93	0.32
10.09	0.15
11.05	0.20
15.02	0.06
