-0.21	0.00
0.04	0.05
0.12	6.62
0.31	125.78
0.52	152.15
0.68	124.78
0.91	88.98
1.14	61.94
1.37	43.69
1.70	39.95
1.90	28.03
2.11	0.00
2.46	10.76
2.69	8.12
2.87	9.43
3.31	3.92
3.79	1.98
4.25	1.25
4.99	0.97
5.94	0.71
7.02	0.56
8.03	0.46
8.92	0.31
10.10	0.27
11.04	0.19
15.01	0.06
