-0.20	13.95
0.01	15.55
0.02	15.60
0.10	32.77
0.27	113.61
0.49	168.86
0.67	158.31
0.89	119.91
1.12	92.09
1.35	65.98
1.68	41.90
1.88	36.22
2.10	33.30
2.42	21.87
2.67	16.94
2.86	14.93
3.28	13.05
3.77	12.89
4.22	12.44
4.97	11.97
5.92	2.21
7.01	11.11
8.02	13.30
8.95	0.00
10.07	7.50
11.03	9.46
15.00	11.19
