-0.20	6.90
0.01	19.65
0.02	43.64
0.10	282.92
0.28	246.99
0.50	151.91
0.67	129.17
0.90	83.28
1.12	78.26
1.36	53.62
1.69	24.96
1.89	37.55
2.10	34.40
2.42	12.05
2.67	13.43
3.29	12.91
3.78	12.94
4.22	9.73
4.98	12.68
5.92	0.78
7.01	10.89
8.02	9.73
8.95	0.00
10.08	7.19
11.03	7.90
15.00	6.91
