-0.22	0.00
0.01	0.00
0.03	15.23
0.11	54.63
0.29	218.76
0.50	152.39
0.67	85.30
0.90	28.09
1.13	20.88
1.36	11.35
1.68	11.77
1.89	14.37
2.10	9.18
2.43	2.92
2.68	2.62
3.30	1.24
3.78	0.79
4.22	0.82
4.98	0.65
5.93	0.48
6.93	0.33
8.03	0.46
8.94	0.36
10.08	0.30
11.04	0.20
15.01	0.15
