-0.24	0.87
0.05	0.81
0.12	1.19
0.32	4.55
0.54	13.60
0.67	24.63
0.92	40.63
1.14	51.11
1.38	55.30
1.65	48.31
1.91	35.34
2.12	31.37
2.46	21.42
2.69	21.66
2.88	18.29
3.31	8.17
3.78	6.81
4.25	9.28
5.00	5.85
5.95	3.07
7.01	2.10
8.03	1.45
8.92	1.07
10.10	1.27
11.04	0.91
15.00	0.40
