-0.22	0.35
0.01	3.14
0.03	84.45
0.11	182.09
0.29	233.80
0.51	244.93
0.67	214.13
0.90	171.56
1.13	120.14
1.36	86.47
1.69	72.56
1.90	52.62
2.10	41.44
2.43	17.43
2.68	17.57
2.87	15.43
3.29	11.79
3.79	7.21
4.23	5.93
4.98	7.55
5.93	5.46
7.02	4.09
8.03	2.97
8.94	2.36
10.08	1.73
11.05	1.80
15.02	1.34
