-0.22	0.00
0.01	0.00
0.03	33.30
0.11	123.59
0.29	142.73
0.51	97.88
0.68	83.68
0.90	59.95
1.13	42.14
1.36	34.22
1.69	31.20
1.90	28.28
2.10	21.21
2.43	9.93
2.68	8.41
2.87	7.28
3.29	4.01
3.79	2.94
4.23	2.14
4.98	2.30
5.93	1.50
7.02	1.37
8.03	1.28
8.94	0.83
10.08	0.50
11.05	0.53
15.02	0.76
