-0.22	0.00
0.03	0.29
0.12	23.56
0.31	114.28
0.52	135.26
0.68	110.28
0.91	65.15
1.13	40.59
1.37	24.44
1.70	19.91
1.89	22.91
2.11	15.01
2.44	7.72
2.69	4.76
2.87	3.30
3.30	2.40
3.80	1.26
4.23	0.84
4.99	0.52
5.94	0.54
7.02	0.23
8.04	0.09
8.93	0.14
10.09	0.15
11.06	0.14
15.03	0.22
