-0.24	4.78
0.01	357.70
0.02	415.94
0.10	288.86
0.27	101.75
0.49	58.88
0.67	47.89
0.89	39.70
1.12	32.58
1.35	31.07
1.66	28.40
1.88	21.93
2.10	17.47
2.41	8.54
2.67	6.88
2.86	5.04
3.28	1.52
3.77	1.12
4.22	0.82
4.94	1.56
5.92	0.00
7.01	8.31
8.02	6.50
8.95	0.00
10.07	0.72
11.03	8.21
15.00	5.85
