-0.21	0.00
0.05	0.15
0.12	15.45
0.32	94.11
0.53	120.56
0.68	100.09
0.92	68.38
1.14	44.34
1.37	32.47
1.70	33.07
1.90	23.43
2.11	0.00
2.46	8.97
2.69	7.93
2.87	9.58
3.31	3.12
3.79	1.39
4.25	0.89
4.99	0.57
5.95	0.47
7.01	0.41
8.03	0.32
8.92	0.22
10.10	0.25
11.04	1.10
15.01	0.06
