0	-1.0000	0.1983	0.2226	1.1783	8.5195	2.9448	0.0040	0.0072
5	0.0501	0.2231	0.0085	0.4698	4.5662	-1.0000	0.0841	0.0097
7	0.1285	0.4718	0.0098	0.8302	2.0906	-1.0000	0.1139	0.0079
10	0.0830	1.2870	-1.0000	0.8525	0.4366	3.0219	0.1155	0.0075
17	0.6558	0.5036	-1.0000	0.3458	0.3646	2.8356	0.0377	0.0061
24	0.8730	0.6350	0.0040	0.0612	1.3288	-1.0000	0.0116	0.0095
31	1.3963	0.4342	0.0167	0.1613	2.2906	2.7725	0.0063	0.0082
37	0.5692	0.5884	0.0152	0.7439	-1.0000	2.9019	0.0116	0.0047
44	0.9072	0.4157	0.0223	0.4950	-1.0000	3.1021	0.0102	0.0045
53	0.5767	0.4909	-1.0000	0.3287	2.0795	2.8727	0.0079	0.0039
59	0.2241	0.5278	0.0152	0.9495	4.5828	2.9226	0.0101	0.0036
66	0.2154	0.5785	0.0217	1.0041	5.3463	2.7684	0.0081	0.0032
73	0.2154	0.5785	0.0217	1.0041	2.0107	2.6965	0.0074	0.0046
80	0.0833	0.6193	0.1110	1.0635	6.3657	-1.0000	0.0063	0.0036
91	0.7627	0.5641	0.0066	0.6964	2.1102	2.7076	0.0086	0.0046
106	0.0651	0.4839	0.0948	0.9739	4.6866	3.0049	0.0090	0.0041
119	0.2788	0.4309	0.0792	0.7646	3.9153	2.7634	0.0083	0.0060
137	0.0420	0.3994	0.1554	0.8705	5.1619	-1.0000	0.0086	0.0060
149	-1.0000	0.3924	0.3738	1.1239	6.5561	2.5969	0.0071	0.0033
169	0.0689	0.3628	0.4972	1.1275	5.8784	3.2997	0.0045	0.0030
203	-1.0000	0.3319	0.7563	1.2045	6.2115	-1.0000	0.0047	0.0032
234	0.0600	0.2804	0.3054	1.0805	5.8586	-1.0000	0.0054	0.0034
267	0.0180	0.2150	0.2640	1.0816	4.8901	2.8559	0.0033	0.0026
304	-1.0000	0.2536	0.1936	1.2943	5.5444	3.0551	0.0033	0.0022
401	0.0000	0.3760	0.2327	0.8240	3.9745	2.8514	0.0036	0.0018
