0	-1.0000	1.6213	4.4001	0.8628	3.2301	4.6861	0.0058	0.2751
3	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	3.0897	0.0052	0.1836
5	0.1895	0.4770	0.6743	0.9330	4.3314	3.0184	0.0093	0.0940
10	0.2322	0.2869	0.0884	0.9604	4.7055	2.9476	0.0218	0.0350
17	0.3819	0.6983	0.1154	0.6212	4.6702	3.3712	0.0299	0.6995
24	1.0941	0.6631	0.2889	0.4661	4.1713	-1.0000	0.0325	0.9500
31	1.3570	0.3824	0.0162	0.0173	3.8966	3.0897	0.0902	0.1883
37	1.0381	0.4011	0.0626	0.0851	1.7540	3.0184	0.0306	0.2018
44	1.0242	0.4764	0.1306	0.0509	1.3149	3.1502	0.0167	0.1664
53	0.5373	0.3401	0.0860	0.0489	0.6594	3.1231	0.0180	0.1993
59	0.3000	0.9381	0.2115	0.2165	0.5977	3.2428	0.0190	0.1490
66	0.4868	0.8931	0.0222	0.1824	1.2822	3.2097	0.0118	0.1563
73	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	4.7655	0.0293	0.1455
80	0.5889	0.6411	0.0109	0.0637	0.1727	-1.0000	0.0108	0.1663
91	0.7839	0.4988	0.0006	0.4757	0.4088	3.1246	0.0098	0.1029
106	-1.0000	0.4681	-1.0000	0.6709	2.1565	2.9936	0.0107	0.0530
119	0.0930	0.4059	0.0082	0.7948	1.2579	2.5583	0.0072	0.0432
137	-1.0000	0.4271	0.0064	1.0337	4.6907	-1.0000	0.0134	0.0351
149	-1.0000	0.3847	0.0064	0.7385	3.6049	2.7241	0.0136	0.0234
169	0.1892	0.3608	0.0058	0.6624	2.4222	3.2263	0.0094	0.0445
203	-1.0000	0.3173	0.0347	0.7819	2.8237	-1.0000	0.0069	0.0466
234	-1.0000	0.2752	0.0009	1.4663	4.7267	-1.0000	0.0195	0.0291
267	-1.0000	0.2252	0.0052	1.0058	3.8046	2.9844	0.0173	0.0221
304	-1.0000	0.2242	0.0085	1.4190	6.8840	2.7026	0.0129	0.0139
