0	-1.0000	0.1971	0.1043	1.1882	11.0178	2.9454	0.0041	0.0221
5	0.1353	0.2413	-1.0000	0.9664	11.8677	-1.0000	0.0534	0.0288
7	0.0325	0.2363	0.0119	0.8954	12.6678	-1.0000	0.0955	0.0332
10	0.1907	0.2468	-1.0000	0.7390	12.7318	3.0192	0.1055	0.0213
17	0.7951	0.4855	-1.0000	1.0890	1.9721	-1.0000	0.0382	0.0800
24	1.4278	0.5456	0.0007	0.2848	1.6596	-1.0000	0.0584	0.0485
31	1.2965	0.3852	0.0206	0.0346	0.5707	3.0165	0.0475	0.0330
37	0.8685	0.4693	0.0154	0.5178	0.8277	2.6783	0.0217	0.0344
44	1.0095	0.3996	0.0164	0.1598	0.8222	3.0198	0.0197	0.0537
53	0.3335	0.4177	0.0000	0.2722	0.5349	2.2857	0.0099	0.0365
59	0.4269	0.5240	0.0164	0.2548	0.9573	2.8049	0.0134	0.0323
66	0.3188	0.5599	0.0224	0.2944	1.0322	2.7554	0.0095	0.0316
73	-1.0000	-1.0000	-1.0000	-1.0000	1.2551	3.1575	0.0095	0.0300
80	-1.0000	0.6128	-1.0000	0.3704	1.4932	-1.0000	0.0095	0.0341
91	0.1143	0.5281	-1.0000	0.7396	2.2194	3.0850	0.0088	0.0381
106	-1.0000	0.4778	-1.0000	0.5434	2.6479	3.0223	0.0161	0.0497
119	-1.0000	0.3703	-1.0000	0.6267	1.7775	2.7426	0.0176	0.0634
137	-1.0000	0.4008	0.0351	0.9561	4.4209	-1.0000	0.0148	0.0351
149	-1.0000	0.2669	0.0020	0.6364	1.1948	2.4576	0.0154	0.0230
169	-1.0000	0.1989	0.0040	0.9086	0.3609	2.4525	0.0078	0.0101
203	-1.0000	0.3279	0.2379	1.4825	7.2155	-1.0000	0.0052	0.0192
234	-1.0000	0.2762	0.1555	1.3395	6.1206	-1.0000	0.0093	0.0163
267	0.0383	0.1767	0.1139	1.1569	3.9919	2.6351	0.0046	0.0129
304	-1.0000	0.1553	0.0970	0.8622	3.2460	2.1251	0.0028	0.0065
401	0.0000	0.5472	0.2153	0.9040	1.3290	2.1407	0.0027	0.0011
