0	-1.0000	0.1837	0.0736	1.2495	6.4750	3.0090	0.0046	0.0109
5	0.0935	0.0919	-1.0000	0.4337	8.4702	-1.0000	0.0396	0.0125
7	0.5085	0.2274	-1.0000	0.8931	5.3219	-1.0000	0.0680	0.0147
10	0.2857	0.2573	-1.0000	0.7302	2.8494	2.7024	0.0789	0.0137
17	1.3685	0.3845	-1.0000	0.1420	2.1439	3.0572	0.0779	0.0070
24	1.2104	0.7866	0.0009	0.0161	0.0899	-1.0000	0.0180	0.0176
31	0.9591	0.3715	0.0142	0.0580	0.1957	2.8641	0.0080	0.0170
37	0.9270	0.4569	0.0145	0.2683	0.4399	2.9779	0.0067	0.0141
44	0.7772	0.3966	0.0168	0.3602	0.7424	3.0162	0.0071	0.0138
53	0.5919	0.4704	0.0000	0.4932	1.0552	2.9598	0.0077	0.0123
59	0.3413	0.5058	0.0167	0.4630	1.3755	2.7791	0.0064	0.0104
66	0.2917	0.5599	0.0203	0.5095	1.6601	2.7930	0.0058	0.0092
73	0.1667	-1.0000	0.0161	0.5612	1.9561	3.2687	0.0065	0.0105
80	0.0633	0.5990	-1.0000	0.6390	4.9757	-1.0000	0.0065	0.0024
91	0.1444	0.5086	-1.0000	0.6361	3.1758	3.0735	0.0086	0.0127
106	-1.0000	0.4971	0.2749	0.6792	3.8752	2.9904	0.0521	0.0501
119	-1.0000	0.4467	0.1000	0.5114	2.5005	2.6047	0.0664	0.0404
137	0.0403	0.4886	0.4468	0.5620	4.0163	-1.0000	0.0871	0.0601
149	-1.0000	0.4110	0.1583	0.5936	3.8807	2.6420	0.0507	0.0276
169	0.0794	0.3784	0.1171	0.6674	3.9731	3.1530	0.0599	0.0391
203	-1.0000	0.3498	0.2621	0.9147	5.7712	-1.0000	0.0583	0.0378
234	0.3260	0.3193	0.1244	0.6168	3.1931	-1.0000	0.0927	0.0506
267	0.0482	0.2588	0.1539	0.9177	4.2802	2.9709	0.0455	0.0262
304	-1.0000	0.2486	0.1002	1.1485	5.2528	2.8799	0.0390	0.0207
401	0.0000	0.4333	0.1487	0.8296	3.7720	2.7663	0.0370	0.0196
