0	-1.0000	0.1907	0.1056	1.2178	8.9553	2.9853	0.0040	0.0066
5	0.4061	0.1453	-1.0000	0.3642	10.4291	-1.0000	0.0479	0.0122
7	0.6718	0.4669	-1.0000	0.8005	7.1804	-1.0000	0.0571	0.0118
10	0.3470	0.3837	-1.0000	0.5645	3.3304	2.7687	0.0762	0.0126
17	1.2233	0.4587	-1.0000	0.1163	0.8864	3.0148	0.0607	0.0137
24	1.2351	0.6547	0.0012	0.0919	0.5168	-1.0000	0.0328	0.0152
31	1.2552	0.3645	-1.0000	0.1113	0.3865	2.8338	0.0177	0.0135
37	1.1804	0.5369	0.0177	0.3046	0.4482	2.8958	0.0170	0.0109
44	0.5024	0.4157	0.0197	0.3856	0.5943	2.9371	0.0350	0.0137
53	0.7213	0.4818	0.0000	0.3220	0.7268	2.8444	0.0116	0.0094
59	0.5891	0.5098	0.0209	0.4048	1.3508	2.8126	0.0089	0.0080
66	0.6406	0.5721	0.0235	0.4376	1.4807	2.9043	0.0072	0.0078
73	-1.0000	-1.0000	-1.0000	-1.0000	1.6402	2.9348	0.0065	0.0075
80	0.4012	0.6160	-1.0000	0.4314	1.5665	-1.0000	0.0072	0.0074
91	0.6754	0.5353	0.0033	0.2811	1.1573	3.1946	0.0078	0.0077
106	0.1055	0.4850	0.0016	0.4411	1.7885	2.9754	0.0081	0.0073
119	0.4471	0.4492	-1.0000	0.1031	0.7434	2.7321	0.0093	0.0069
137	0.0746	0.4466	0.0146	0.3959	1.8865	-1.0000	0.0102	0.0075
149	-1.0000	0.3980	0.0072	0.5128	1.7932	2.7159	0.0104	0.0076
169	0.1126	0.3680	0.0169	0.3826	1.9217	3.3490	0.0103	0.0086
203	0.0419	0.3481	0.0240	0.5605	3.1859	-1.0000	0.0108	0.0092
234	0.1894	0.2998	0.0295	0.5960	3.4617	-1.0000	0.0114	0.0096
267	0.0267	0.2308	0.0285	0.8590	3.8414	2.9442	0.0084	0.0063
304	-1.0000	0.2351	0.0408	0.9692	3.4805	2.9173	0.0069	0.0050
401	0.0000	0.3597	0.1379	2.1433	2.9618	2.7714	0.0065	0.0044
