0	-1.0000	0.1873	0.2168	1.2527	7.4793	2.9099	0.0551	0.0168
5	0.2376	0.0940	-1.0000	0.3256	9.7781	-1.0000	0.0879	0.0133
7	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.1841	0.0136
10	0.1448	0.5164	-1.0000	0.8031	8.9094	2.9800	0.1080	0.0101
17	1.3136	0.4045	-1.0000	0.1164	4.9622	3.1212	0.1832	0.0127
24	1.6073	0.4534	-1.0000	0.0667	1.7972	-1.0000	0.1429	0.0144
31	1.4538	0.3540	0.0159	0.1567	0.5408	2.9706	0.1038	0.0130
37	1.2754	0.3720	0.0166	0.5674	0.3856	3.0305	0.0604	0.0146
44	0.8448	0.3959	0.0191	0.4889	0.8911	3.3200	0.0620	0.0132
53	0.2273	0.4783	-1.0000	0.8559	1.1576	2.9421	0.0312	0.0071
59	0.2208	0.5204	0.0127	0.6807	2.6108	2.8904	0.0180	0.0084
66	0.1359	0.5625	0.0192	0.7398	4.0041	2.9615	0.0154	0.0093
73	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	3.1630	0.0151	0.0050
80	0.0539	0.6014	0.0044	0.7846	4.7678	-1.0000	0.0186	0.0070
91	-1.0000	0.5139	0.0079	1.0686	6.5509	3.1624	0.0209	0.0045
106	-1.0000	0.4751	0.0475	1.0144	5.9034	3.0975	0.0183	0.0047
119	-1.0000	0.4129	0.0832	0.8438	4.8004	2.5188	0.0177	0.0068
137	-1.0000	0.4378	0.1153	1.0836	5.9951	-1.0000	0.0172	0.0080
149	-1.0000	0.3856	0.1562	1.1053	6.3356	2.7080	0.0172	0.0055
169	-1.0000	0.3639	0.2320	1.2200	6.1848	3.3578	0.0141	0.0049
203	-1.0000	0.3218	0.6750	1.2659	6.3777	-1.0000	0.0053	0.0023
234	-1.0000	0.2659	0.3778	1.1716	5.6554	-1.0000	0.0048	0.0017
267	-1.0000	0.2167	0.2590	1.0760	5.2048	3.0070	0.0036	0.0013
304	-1.0000	0.2407	0.2003	1.7315	6.1327	3.1271	0.0038	0.0011
401	0.0000	0.4006	0.2342	0.8586	4.0546	2.825598802	0.00369	0.000746105
