3	-1.0000	-1.0000	-1.0000	-1.0000	4.0682	-1.0000	0.0081	0.2074
7	0.0154	1.6010	-1.0000	0.5367	3.7663	-1.0000	0.0127	0.2300
10	-1.0000	1.9028	-1.0000	0.5348	2.9712	3.0056	0.0151	0.1382
17	0.0860	3.0400	-1.0000	0.4729	2.7416	3.1483	0.0240	0.1560
24	0.2901	3.7409	0.0003	0.4328	2.4463	-1.0000	0.0407	0.1506
31	0.3240	3.7775	0.0236	0.2451	1.4991	3.0427	0.0817	0.1514
37	0.0947	3.1570	0.0172	0.3588	2.7034	3.1246	0.0637	0.1539
44	0.1328	2.2416	0.0193	0.3514	1.7117	3.3359	0.0848	0.1859
53	0.0278	5.6571	0.0000	0.4298	2.6990	3.6763	0.0514	0.1698
59	0.0482	5.0485	0.0157	0.4062	2.8799	3.4313	0.0535	0.1116
66	-1.0000	8.7512	0.0301	0.4472	3.6513	4.2111	0.0550	0.1316
73	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	3.9779	0.0139	0.0749
80	0.0377	7.6494	0.0025	0.4366	2.3222	-1.0000	0.0590	0.1094
91	0.0426	5.2103	-1.0000	0.3630	2.6459	4.4265	0.0624	0.1102
106	0.0000	0.0000	0.0000	0.0000	2.4688	3.1347	0.0049	0.0472
119	0.0000	0.0000	0.0000	0.0000	2.4688	-1.0000	-1.0000	-1.0000
137	0.0000	0.0000	0.0000	0.0000	-1.0000	-1.0000	-1.0000	-1.0000
149	0.0000	0.0000	0.0000	0.0000	-1.0000	-1.0000	-1.0000	-1.0000
267	-1.0000	0.3935	-1.0000	0.8123	2.1204	2.6133	0.0809	0.0476
304	-1.0000	0.3432	0.0173	0.7180	2.1060	2.3924	0.0714	0.0312
401	0.0000	0.7616	0.0332	0.7364	4.8317	2.9021	0.0058	0.1011
