0	-1.0000	0.1907	0.2264	1.2560	8.5354	2.9698	0.0043	0.0005
5	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.0257	0.2698
7	0.1172	0.4048	-1.0000	0.8791	10.2549	-1.0000	0.0716	0.1520
10	0.0668	0.5200	-1.0000	1.0421	9.6460	3.0346	0.0689	0.0864
17	0.9991	0.9916	-1.0000	0.3183	5.8938	3.0284	0.1069	0.1657
24	1.4848	0.5913	0.0005	0.0213	2.8026	-1.0000	0.0896	0.1372
31	2.1468	0.5128	0.0201	0.0022	1.3746	3.1856	0.0917	0.1190
37	1.5722	0.4789	0.0181	0.0136	0.7757	2.7937	0.0659	0.0908
44	1.3930	0.5369	0.0169	0.0084	0.6369	3.0692	0.0681	0.1137
53	0.8506	0.4575	0.0169	0.0086	0.4303	2.5008	0.0450	0.0969
59	0.8577	0.5644	0.0146	0.0134	0.2934	2.7916	0.0416	0.0828
66	0.9175	0.6127	0.0229	0.0721	0.3342	2.8345	0.0352	0.0907
73	0.9175	0.6127	0.0229	0.0721	0.4167	2.8740	0.0288	0.0771
80	0.5976	0.6385	-1.0000	0.0586	0.4999	-1.0000	0.0295	0.0905
91	0.7936	0.5464	-1.0000	0.1106	0.5650	3.0141	0.0188	0.0860
106	0.6510	0.6392	0.0053	0.2551	0.5782	2.9860	0.0142	0.0773
119	0.3042	0.4342	0.0066	0.5370	1.2206	2.7147	0.0163	0.0710
137	0.6705	0.4537	-1.0000	0.2916	1.6686	-1.0000	0.0157	0.0644
149	0.4614	0.3999	-1.0000	0.2227	1.2205	2.4282	0.0144	0.0625
169	0.2229	0.3741	0.0044	0.2135	1.2516	3.1252	0.0135	0.0718
203	0.0720	0.3194	0.0614	0.7543	4.5295	-1.0000	0.0122	0.0515
234	-1.0000	0.2995	0.0418	1.4384	4.6923	-1.0000	0.0146	0.0440
267	-1.0000	0.2151	0.0289	0.9433	3.7885	2.8654	0.0095	0.0232
304	-1.0000	0.2118	0.0953	1.1406	4.0442	2.5227	0.0059	0.0126
401	0.0000	0.4260	0.1665	0.8418	3.0043	2.7431	0.0092	0.0178
