0	-1.0000	0.3106	0.4721	1.0258	5.3579	3.1417	0.0048	0.0039
5	0.0098	0.2056	0.0807	0.2863	9.0923	-1.0000	0.1180	0.0090
7	0.0048	0.6635	0.2762	0.7978	5.5512	-1.0000	0.1287	0.0089
10	0.0460	1.1207	-1.0000	0.8485	4.9960	3.0611	0.1351	0.0103
17	0.2435	1.1696	0.2982	0.3602	2.6496	3.3575	0.1412	0.1279
24	0.9625	0.6210	0.0325	0.0968	0.6432	-1.0000	0.0586	0.0557
31	1.6033	0.5020	0.0134	0.0113	0.2183	3.1154	0.0479	0.0516
37	0.7711	0.6225	0.0179	0.1217	0.4893	2.9400	0.0430	0.0428
44	0.1155	0.8275	0.2117	0.3332	1.2567	3.4029	0.0390	0.0558
53	-1.0000	0.8321	0.0000	0.6215	3.7463	3.5736	0.0269	0.0514
59	-1.0000	0.8514	0.3976	0.7536	3.2980	3.2204	0.0179	0.0229
66	-1.0000	0.6508	0.0587	0.9340	4.1389	3.0611	0.0169	0.0139
73	-1.0000	-1.0000	-1.0000	-1.0000	3.8103	3.2405	0.0250	0.0120
80	-1.0000	0.6223	-1.0000	0.6220	2.6047	-1.0000	0.0248	0.0437
91	-1.0000	0.5829	0.0329	1.2204	6.2686	3.3043	0.0174	0.0096
106	-1.0000	0.5186	0.0747	1.1203	5.8738	3.1722	0.0131	0.0073
119	-1.0000	0.4900	0.0093	1.0479	4.7908	2.8404	0.0129	0.0056
137	-1.0000	0.4427	0.2206	1.4653	6.7368	-1.0000	0.0073	0.0040
149	-1.0000	0.3908	0.3917	1.1096	7.1465	2.9973	0.0074	0.0028
169	-1.0000	0.3642	0.5427	1.1404	5.5793	3.2529	0.0044	0.0025
203	-1.0000	0.3464	1.0047	1.1501	6.0309	-1.0000	0.0045	0.0032
234	-1.0000	0.3434	0.7827	1.1270	5.4504	-1.0000	0.0050	0.0081
267	-1.0000	0.3307	0.5595	0.9446	5.0295	3.0050	0.0034	0.0040
304	-1.0000	0.2493	0.2151	1.2390	5.5598	2.8247	0.0031	0.0017
