0	-1.0000	0.2115	0.2858	1.0327	5.5572	3.0505	0.0046	0.0023
5	0.2202	1.2015	-1.0000	1.1540	9.3792	-1.0000	0.1219	0.0086
7	0.0281	0.6232	-1.0000	0.7109	10.1009	-1.0000	0.1502	0.0092
10	0.0265	1.4038	-1.0000	0.7695	5.2976	3.2106	0.1521	0.0109
17	0.2748	0.7237	-1.0000	0.2585	2.3666	3.0091	0.1196	0.0148
24	0.3807	0.5666	0.0020	0.2361	1.7982	-1.0000	0.0525	0.0326
31	0.2519	0.4846	-1.0000	0.5484	2.1838	2.9225	0.0399	0.0313
37	0.1900	0.7648	0.0172	0.6920	3.3992	2.9132	0.0344	0.0391
44	0.0734	0.4857	0.0176	0.9615	7.1004	3.0392	0.0303	0.0165
53	-1.0000	0.5463	0.0746	1.0029	13.5996	2.9961	0.0243	0.0131
59	-1.0000	0.6001	0.2057	1.0133	6.8257	2.9713	0.0122	0.0129
66	-1.0000	0.6311	0.2421	1.0103	6.8036	2.9199	0.0100	0.0133
73	-1.0000	-1.0000	-1.0000	-1.0000	5.3947	3.0163	0.0094	0.0143
80	-1.0000	0.6373	0.2757	0.9998	5.8103	-1.0000	0.0087	0.0137
91	-1.0000	0.5515	0.2856	1.0457	6.5329	3.1105	0.0095	0.0127
106	-1.0000	0.4970	0.3531	0.9956	5.8925	3.1324	0.0102	0.0104
119	-1.0000	0.4215	0.3639	0.9161	4.6493	2.7899	0.0065	0.0069
137	-1.0000	0.4506	0.5885	1.2916	6.2649	-1.0000	0.0081	0.0068
149	-1.0000	0.3896	0.5319	1.0644	6.4128	2.6389	0.0085	0.0055
169	-1.0000	0.3469	0.5466	1.0729	5.3348	3.1501	0.0062	0.0057
203	-1.0000	0.3218	0.6171	1.0656	5.6046	-1.0000	0.0062	0.0055
234	-1.0000	0.2893	0.3293	1.0213	5.2514	-1.0000	0.0081	0.0074
267	-1.0000	0.2098	0.2832	0.0000	4.9899	2.9115	0.0042	0.0057
304	-1.0000	0.2273	0.2248	1.0940	4.6691	2.6172	0.0037	0.0049
401	0.0000	0.7024	0.2797	0.7835	3.5920	2.7110	0.0036	0.0032
