0	-1.0000	0.2027	0.2245	1.1315	8.8621	3.0729	0.0045	0.0023
3	0.0000	-1.0000	-1.0000	-1.0000	11.6601	-1.0000	0.2050	0.0568
7	-1.0000	0.5462	-1.0000	0.7391	11.6601	-1.0000	0.2272	0.0196
10	0.0576	0.6292	-1.0000	0.8124	10.9543	3.0654	0.1743	0.0206
17	0.7807	1.0763	-1.0000	0.0236	4.7366	3.1159	0.0824	0.1055
24	0.9076	0.5332	0.0006	0.0060	1.1495	-1.0000	0.0657	0.1251
31	1.4526	0.4950	0.0210	0.0012	0.5974	3.1597	0.1122	0.0819
37	1.0327	0.5544	0.0189	0.0033	0.3819	2.9648	0.0988	0.0574
44	0.9080	0.5105	0.0187	0.0104	0.2979	3.0800	0.0765	0.0743
53	0.5672	0.5210	0.0000	0.0156	0.2551	2.8012	0.0481	0.0752
59	0.4866	0.5734	0.0156	0.1050	0.2606	2.8160	0.0345	0.0520
66	0.3609	0.6120	0.0204	0.2290	0.4412	2.5818	0.0226	0.0455
73	0.3609	0.6120	0.0204	0.2290	0.7459	3.1189	0.0219	0.0468
80	0.2831	0.6379	-1.0000	0.1459	1.0386	-1.0000	0.0177	0.0525
91	0.2832	0.5529	-1.0000	0.4136	0.7997	3.0601	0.0172	0.0544
106	0.0712	0.5018	0.0011	0.7804	1.6510	2.9945	0.0152	0.0395
119	-1.0000	0.4210	0.0118	0.8872	4.9509	2.6773	0.0137	0.0245
137	-1.0000	0.4523	0.0483	1.3569	7.0386	-1.0000	0.0129	0.0201
149	-1.0000	0.3966	0.0580	1.0722	6.0967	2.6371	0.0103	0.0184
169	-1.0000	0.3684	0.0060	1.0375	4.2570	3.2718	0.0169	0.0309
203	-1.0000	0.3209	0.2457	1.4074	7.2616	-1.0000	0.0072	0.0111
234	-1.0000	0.2905	0.2061	1.1558	5.5162	-1.0000	0.0063	0.0103
267	0.0563	0.2194	0.1145	1.0401	4.8173	2.9294	0.0044	0.0081
304	-1.0000	0.2298	0.1631	1.2681	4.9100	2.7488	0.0037	0.0053
401	0.0000	0.3780	0.1777	0.8135	4.1203	-1.0000	0.0036	0.0038
