0	0.0000	0.2013	0.1827	1.2040	11.2222	2.9688	0.0107	0.0237
5	0.1570	0.0765	0.0589	0.1720	17.5051	-1.0000	0.1317	0.0928
7	0.2914	0.2859	0.0348	0.5295	16.4162	-1.0000	0.1680	0.0771
10	0.2663	0.2940	-1.0000	0.5801	16.7296	2.7511	0.2380	0.0955
17	1.4459	0.4358	0.0167	0.0348	1.5904	2.8849	0.2182	0.1059
24	1.2852	0.5242	0.0335	0.0395	0.7227	-1.0000	0.2141	0.0971
31	0.8586	0.4509	0.0177	0.0397	0.4137	2.8786	0.1138	0.0550
37	0.9875	0.3500	0.0186	0.0467	0.4384	2.4327	0.2270	0.0878
44	1.0208	0.4297	0.0269	0.0783	0.5934	2.9381	0.1670	0.1079
53	0.3333	0.3711	0.0530	0.1242	1.4176	2.5254	0.1843	0.1303
59	0.4837	0.4885	0.1219	0.2809	1.2699	2.8290	0.1188	0.0607
66	0.5390	0.5144	0.0250	0.3054	1.2203	2.9703	0.0886	0.0451
73	0.5000	-1.0000	0.0290	0.3061	0.4572	2.6009	0.1496	0.0639
80	0.1449	0.5885	0.0363	0.4907	1.8621	-1.0000	0.0722	0.0373
91	0.8639	0.0000	0.0368	0.0661	0.5347	2.3433	0.1818	0.0734
106	-1.0000	0.4849	0.0077	0.7043	4.0186	3.0881	0.0232	0.0175
119	-1.0000	0.4269	0.0078	0.5140	2.7986	2.7763	0.0357	0.0246
137	0.0487	0.4564	0.0032	0.4780	3.0719	-1.0000	0.0455	0.0257
149	-1.0000	0.3710	0.0015	0.4927	3.5614	2.6152	0.0363	0.0227
169	0.1215	0.3772	0.0561	0.7018	3.7965	3.2696	0.0540	0.0317
203	0.0381	0.3406	0.1828	0.9666	5.7044	-1.0000	0.0454	0.0275
234	0.1888	0.3439	0.0670	0.3596	1.9044	-1.0000	0.1242	0.0630
267	0.1340	0.3168	0.1039	0.5220	3.3301	3.0923	0.0804	0.0421
304	-1.0000	0.2633	0.0675	0.7236	4.8139	2.7419	0.0673	0.0315
401	0.0000	0.4322	0.1387	0.7551	3.2472	2.9173	0.0633	0.0304
