0	-1.0000	0.1903	0.0592	1.2458	8.5135	2.9159	0.0159	0.0116
5	0.2123	0.1842	0.0603	0.6313	9.5558	-1.0000	0.0772	0.0144
7	-1.0000	-1.0000	-1.0000	-1.0000	5.1033	-1.0000	0.0740	0.0164
10	0.3774	0.3114	-1.0000	0.5448	5.1033	2.7231	0.1237	0.0168
17	1.4512	0.4714	-1.0000	0.0900	1.8168	2.9124	0.0490	0.0158
24	1.1717	0.6796	0.0003	0.0199	0.2508	-1.0000	0.0476	0.0155
31	0.6465	0.3783	0.0163	0.2374	0.1418	2.8377	0.0277	0.0113
37	0.6131	0.5854	0.0166	0.4197	0.6061	2.8575	0.0178	0.0100
44	1.1188	0.3984	0.0186	0.1987	0.5074	3.0105	0.0241	0.0144
53	0.3679	0.4518	-1.0000	0.5122	0.8419	2.8985	0.0426	0.0291
59	0.2985	0.5118	0.0156	0.5615	1.7312	2.8293	0.0354	0.0122
66	0.2722	0.5652	0.0223	0.6938	3.1329	2.9034	0.0188	0.0103
73	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	3.0721	0.0363	0.0152
80	0.4465	0.5949	-1.0000	0.6233	3.3733	-1.0000	0.0111	0.0074
91	0.4017	0.5285	-1.0000	0.6492	2.8615	3.2322	0.0450	0.0171
106	-1.0000	0.4865	0.0385	0.8987	4.2514	2.9550	0.0154	0.0086
119	0.1201	0.4384	0.0157	0.5903	2.8219	2.7868	0.0212	0.0115
137	-1.0000	0.3861	0.0596	0.7301	3.9198	-1.0000	0.0159	0.0093
149	-1.0000	0.3972	0.1095	0.8234	4.0886	2.7351	0.0152	0.0094
169	0.0684	0.3701	0.0590	0.6440	2.8621	3.1553	0.0392	0.0172
203	-1.0000	0.3398	0.0679	0.6784	3.4640	-1.0000	0.0195	0.0110
234	0.2553	0.3093	0.0320	0.7074	3.0405	-1.0000	0.0383	0.0192
267	0.0222	0.2420	0.0275	0.9133	2.5723	2.8640	0.0249	0.0121
304	-1.0000	0.2419	0.0264	0.8337	2.4130	2.9704	0.0141	0.0101
401	0.0000	0.3405	0.0224	0.7026	2.8294	2.8314	0.0574	0.0139
