0	-1.0000	0.1955	0.0832	1.2303	9.8981	3.0341	0.0045	0.0127
5	0.2192	0.0707	-1.0000	0.2549	9.2340	-1.0000	0.0414	0.0186
7	0.1148	0.2001	-1.0000	0.4933	11.2544	-1.0000	0.1129	0.0212
10	0.2910	0.2365	0.0139	0.5298	5.9350	2.8556	0.1204	0.0230
17	1.1728	0.4504	0.0119	0.0053	2.5514	3.1110	0.0725	0.0225
24	2.0184	0.5285	0.0154	0.0027	1.8515	-1.0000	0.0956	0.0442
31	2.2152	0.4781	0.0173	0.0032	1.0702	3.4457	0.0758	0.0349
37	1.9310	0.4666	0.0212	0.0057	0.7530	3.3005	0.0528	0.0365
44	1.4235	0.4357	0.0124	0.0201	0.5781	3.3814	0.0448	0.0411
53	0.7861	0.4657	0.0000	0.0253	0.5085	3.2306	0.0517	0.0462
59	0.4273	0.4799	0.0326	0.2512	0.9964	3.1410	0.0391	0.0232
66	0.5807	0.4841	0.0233	0.0788	0.7037	3.1451	0.0455	0.0295
73	-1.0000	-1.0000	-1.0000	-1.0000	0.5639	4.0760	0.0626	0.0384
80	0.4648	0.5546	-1.0000	0.0832	0.6441	-1.0000	0.0532	0.0290
91	0.6620	0.5197	0.0052	0.1238	0.7457	2.9722	0.0344	0.0300
106	0.0710	0.4896	0.0041	0.5373	1.9568	3.0075	0.0137	0.0155
119	0.2191	0.4314	0.0081	0.4865	1.2024	2.7587	0.0140	0.0157
137	0.1096	0.4465	0.0034	0.6929	2.2834	-1.0000	0.0135	0.0124
149	0.1701	0.3972	0.0019	0.6256	2.1337	2.6534	0.0145	0.0110
169	0.1011	0.3654	0.0185	0.7597	2.8353	3.3154	0.0123	0.0108
203	-1.0000	0.3434	0.0260	0.3568	2.0267	-1.0000	0.0133	0.0181
234	-1.0000	0.3207	0.0308	0.2016	1.4133	-1.0000	0.0157	0.0216
267	-1.0000	0.2518	0.0269	0.5417	1.9361	3.0410	0.0117	0.0173
304	0.0619	0.2426	0.0080	0.4817	1.6481	3.0275	0.0106	0.0172
401	0.0000	0.4319	0.0229	0.8081	3.3667	2.7939	0.0107	0.0131
