0	-1.0000	0.2002	0.2103	1.1013	7.5900	2.9996	0.0046	0.0039
5	0.0357	0.1380	-1.0000	0.2423	10.1763	-1.0000	0.1769	0.0093
7	0.0260	0.5305	-1.0000	0.7923	10.0157	-1.0000	0.1681	0.0096
10	0.0942	0.8315	-1.0000	0.7251	4.6604	2.9810	0.1589	0.0104
17	0.6221	0.6028	-1.0000	0.1196	1.8448	3.0505	0.1000	0.0123
24	0.8624	0.6774	0.0004	0.0100	0.5982	-1.0000	0.0816	0.0218
31	1.1037	0.4139	0.0172	0.0318	0.3600	2.9375	0.0403	0.0292
37	0.5576	0.6023	0.0153	0.2789	0.4376	2.8568	0.0203	0.0320
44	0.2502	0.4278	0.0194	0.4864	1.1974	3.0103	0.0144	0.0360
53	-1.0000	0.5275	0.0000	0.6770	2.1121	2.9587	0.0114	0.0121
59	0.0358	0.5435	0.0139	0.7768	3.0942	2.8770	0.0106	0.0098
66	-1.0000	0.5946	0.0163	0.9307	4.5696	2.9540	0.0125	0.0082
73	-1.0000	-1.0000	-1.0000	-1.0000	4.2142	3.0279	0.0131	0.0065
80	-1.0000	0.6234	0.0105	1.0936	5.5352	-1.0000	0.0253	0.0056
91	-1.0000	0.5365	0.0343	1.2342	6.3410	3.1665	0.0117	0.0036
106	-1.0000	0.4892	0.1150	1.0963	5.8661	2.9923	0.0066	0.0032
119	-1.0000	0.4250	0.1529	0.9973	4.7952	2.7161	0.0059	0.0030
137	-1.0000	0.4391	0.2607	1.3780	6.0503	-1.0000	0.0054	0.0028
149	-1.0000	0.3920	0.3671	1.1131	6.3583	2.6884	0.0060	0.0026
169	-1.0000	0.3664	0.4696	1.1541	5.3024	3.1834	0.0039	0.0029
203	-1.0000	0.3153	0.6276	1.0772	5.8557	-1.0000	0.0043	0.0027
234	-1.0000	0.2875	0.3591	1.2204	5.7950	-1.0000	0.0049	0.0031
267	-1.0000	0.2142	0.2643	0.9817	5.0258	2.8922	0.0036	0.0024
304	-1.0000	0.2285	0.2316	1.1473	5.0701	2.7415	0.0033	0.0020
401	0.0000	0.4039	0.2397	0.8080	3.9423	2.8446	0.0035	0.0015
