0	-1.0000	0.1854	0.2020	1.3038	10.6828	3.0917	0.0045	0.0040
5	0.0071	0.0317	-1.0000	0.1277	10.8866	-1.0000	0.0368	0.0126
7	0.0263	0.2446	-1.0000	0.8231	11.4503	-1.0000	0.0419	0.0120
10	0.0795	0.4046	-1.0000	0.8869	6.7594	2.8686	0.0356	0.0131
17	1.1312	0.3929	-1.0000	0.1747	2.7151	3.1284	0.0482	0.0175
24	1.7289	0.3616	0.0006	0.0817	1.5369	-1.0000	0.0413	0.0205
31	1.8646	0.3087	0.0150	0.1297	1.3308	3.2726	0.0332	0.0235
37	1.4488	0.3259	0.0160	0.4238	1.4449	3.3120	0.0268	0.0294
44	1.4272	0.3756	0.0156	0.3369	1.5773	3.4614	0.0208	0.0357
53	1.1234	0.4580	0.0139	0.4692	2.2814	3.2192	0.0182	0.0344
59	0.6837	0.5033	0.0421	0.5000	2.5983	2.8739	0.0125	0.0115
66	0.5782	0.5359	0.0422	0.5442	2.7749	2.9068	0.0086	0.0105
73	-1.0000	-1.0000	-1.0000	-1.0000	2.1158	3.0333	0.0071	0.0107
80	0.3651	0.5919	0.0036	0.3821	1.8950	-1.0000	0.0087	0.0100
91	0.5004	0.5068	0.0161	0.5141	2.5285	3.0729	0.0075	0.0093
106	0.0795	0.4751	0.0760	0.7404	3.1733	3.0899	0.0082	0.0100
119	0.4880	0.4169	-1.0000	0.1921	0.5880	2.6887	0.0089	0.0103
137	0.3933	0.4383	0.1160	0.7231	2.8103	-1.0000	0.0097	0.0106
149	0.1929	0.3906	0.1709	0.7631	3.8474	2.7002	0.0097	0.0090
169	0.2467	0.3691	0.1661	0.7140	2.8894	3.3210	0.0091	0.0123
203	0.0697	0.3321	0.2140	0.7362	3.1430	-1.0000	0.0100	0.0152
234	0.0823	0.2861	0.0719	0.6526	2.2218	-1.0000	0.0101	0.0162
267	0.0493	0.2321	0.0618	0.7952	3.3827	3.0571	0.0077	0.0125
304	-1.0000	0.2151	0.0546	1.1290	4.6031	2.8701	0.0058	0.0078
401	0.0000	0.4657	0.1697	0.9003	4.5345	2.8622	0.0056	0.0046
