0	-1.0000	0.2182	0.3361	0.9860	5.1010	3.058757485	0.00451	0.002009137
5	-1.0000	0.7377	0.0085	1.2368	9.0520	-1.0000	0.00354	0.024968456
7	0.4641	0.4609	-1.0000	0.7465	5.3125	-1.0000	0.00289	0.025422625
10	0.0428	0.5115	-1.0000	0.6975	5.2885	2.831037924	0.00756	0.037095595
17	0.2699	0.6960	-1.0000	0.5825	3.7507	3.013922156	0.06264	0.254831817
24	0.9947	0.5922	-1.0000	0.1264	1.6993	-1.0000	0.19491	0.4157834
31	1.1227	0.4369	0.0151	0.0085	1.0530	2.983433134	0.24154	0.341677466
37	1.0259	0.6027	0.0212	0.0045	0.8607	2.816092814	0.23981	0.309467055
44	0.9716	0.4450	0.0197	0.0079	0.8443	2.859805389	0.22767	0.302172552
53	0.8469	0.5690	0.0161	0.0068	0.6604	2.769610778	0.20018	0.266843648
59	0.7724	0.5485	0.0208	0.0001	0.6196	2.71257485	0.19324	0.147650619
66	0.8619	0.6080	0.0243	0.0139	0.5309	2.78241018	0.19496	0.149969439
73	0.6667	-1.0	0.0000	0.0061	0.4589	2.958957086	0.19530	0.132525319
80	0.5585	0.6391	-1.0000	0.0037	0.4293	-1.0000	0.20248	0.134278941
91	0.9238	0.5383	-1.0000	0.0083	0.3991	3.038073852	0.20455	0.132088023
106	0.7737	0.4969	-1.0000	0.0090	0.3187	2.960479042	0.20858	0.131330542
119	1.6376	0.4497	-1.0000	0.0143	0.2793	2.785553892	0.21147	0.13742166
137	1.7360	0.4509	0.0018	0.0470	0.3997	-1.0000	0.21096	0.116674026
149	2.0614	0.4093	0.0017	0.0368	0.3672	2.688148703	0.23362	0.129906371
169	0.8810	0.3719	-1.0000	0.1868	0.8034	3.202295409	0.19054	0.118175501
203	0.2478	0.3228	0.0093	0.2141	1.1352	-1.0000	0.16837	0.109076793
234	0.0314	0.2792	0.0016	0.4172	2.3397	-1.0000	0.12500	0.0795753
267	-1.0000	0.2247	-1.0000	0.8341	3.8050	2.828892216	0.08185	0.058221897
304	-1.0000	0.2339	-1.0000	0.7873	3.6321	2.594510978	0.06383	0.043714525
