0	-1.0000	0.2018	0.2637	1.0810	5.7411	3.0793	0.0044	0.0035
5	0.0193	0.1223	-1.0000	0.2452	10.1137	-1.0000	0.1573	0.0094
7	0.0201	0.5327	-1.0000	0.8106	9.7488	-1.0000	0.1455	0.0095
10	0.0745	0.9779	0.0111	0.7686	4.8775	3.0834	0.1391	0.0096
17	0.4386	0.6225	-1.0000	0.1798	2.1759	2.9783	0.1085	0.0137
24	0.7627	0.6017	0.0005	0.0163	0.7285	-1.0000	0.0894	0.0371
31	0.8135	0.4237	0.0145	0.0297	0.4033	2.9226	0.0591	0.0416
37	0.5391	0.6056	0.0142	0.2685	0.5419	2.8469	0.0248	0.0365
44	0.2242	0.4372	0.0257	0.4686	1.3109	3.0150	0.0156	0.0397
53	-1.0000	0.5376	0.0089	0.6943	2.1853	2.9343	0.0125	0.0143
59	-1.0000	0.5465	0.0360	0.8037	3.3389	2.8637	0.0122	0.0118
66	-1.0000	0.5927	0.0287	0.9580	4.6550	2.9266	0.0126	0.0093
73	-1.0000	-1.0000	-1.0000	-1.0000	4.6967	3.1372	0.0156	0.0083
80	-1.0000	0.6210	0.0247	1.1102	4.7085	-1.0000	0.0241	0.0164
91	-1.0000	0.5347	0.1205	1.2469	6.7362	3.2999	0.0165	0.0065
106	-1.0000	0.4909	0.1504	1.1410	6.0925	3.1340	0.0088	0.0056
119	-1.0000	0.4243	0.1939	1.0117	4.8633	2.6433	0.0055	0.0036
137	-1.0000	0.4396	0.2877	1.3987	6.8094	-1.0000	0.0060	0.0034
149	-1.0000	0.3892	0.3632	1.1026	7.2408	2.9780	0.0072	0.0030
169	-1.0000	0.3642	0.5075	1.1624	5.4151	3.2795	0.0043	0.0033
203	-1.0000	0.2997	0.6648	1.0340	6.2219	-1.0000	0.0053	0.0035
234	-1.0000	0.2855	0.3928	1.1705	5.5278	-1.0000	0.0053	0.0038
267	-1.0000	0.2145	0.2896	0.9596	5.0054	2.9553	0.0036	0.0027
304	-1.0000	0.2298	0.2596	1.1606	4.9391	2.6565	0.0032	0.0023
401	0.0000	0.4051	0.2810	0.8024	3.8589	2.7758	0.0034	0.0022
